"country_code","year","country","category","indicator","value_per_100000","gender_inequality_index","legal_system_trust","political_system_trust","police_trust"
"AUT",2009,"Austria","Kidnapping","Violent offences",0.0300102229765133,0.113,6,4.4,7.2
"AUT",2009,"Austria","Serious assault","Violent offences",24.1462254080698,0.113,6,4.4,7.2
"AUT",2018,"Austria","Intimate partner or family member","Victims of serious assault",1.02482057341164,0.061,6,4.4,7.2
"AUT",2018,"Austria","Sexual Exploitation","Violent offences",8.1451641794754,0.061,6,4.4,7.2
"AUT",2016,"Austria","Trade or possession of protected or prohibited species of faune and flora","Acts against the environment",0.0299950525214084,0.082,6,4.4,7.2
"AUT",2010,"Austria","Sexual violence","Violent offences",19.8057106929889,0.111,6,4.4,7.2
"AUT",2010,"Austria","Sexual violence: Rape","Violent offences",5.25151419888823,0.111,6,4.4,7.2
"AUT",2018,"Austria","Other Perpetrator known to the victim","Victims of serious assault",3.13003096083377,0.061,6,4.4,7.2
"AUT",2018,"Austria","Sexual violence: Sexual assault","Violent offences",14.5389381230063,0.061,6,4.4,7.2
"AUT",2018,"Austria","Theft","Offences",712.563913733716,0.061,6,4.4,7.2
"AUT",2018,"Austria","Unlawful interference with a computer system or computer data","Offences",3.4068138836032,0.061,6,4.4,7.2
"AUT",2019,"Austria","Sexual violence: Rape","Violent offences",10.0517045362801,0.054,6,4.4,7.2
"AUT",2013,"Austria","Sexual violence: Rape","Violent offences",7.77067994200705,0.086,6,4.4,7.2
"AUT",2019,"Austria","Relationship to perpetrator is not known","Victims of sexual violence",0.25764775651006,0.054,6,4.4,7.2
"AUT",2019,"Austria","Acts that result in the depletion of degradation of natural resources","Acts against the environment",0.0539769336645792,0.054,6,4.4,7.2
"AUT",2019,"Austria","Theft","Offences",692.242179410393,0.054,6,4.4,7.2
"AUT",2016,"Austria","Child pornography","Offences of sexual nature",4.10932219545667,0.082,6,4.4,7.2
"AUT",2019,"Austria","Intimate partner or family member","Victims of sexual violence",3.14328326288249,0.054,6,4.4,7.2
"AUT",2019,"Austria","Trade or possession of protected or prohibited species of faune and flora","Acts against the environment",0,0.054,6,4.4,7.2
"AUT",2013,"Austria","Corruption: Other acts of corruption","Offences",20.5037941017968,0.086,6,4.4,7.2
"AUT",2010,"Austria","Sexual violence: Sexual assault","Violent offences",14.5601982245889,0.111,6,4.4,7.2
"AUT",2016,"Austria","Sexual violence","Violent offences",26.3416551244835,0.082,6,4.4,7.2
"AUT",2010,"Austria","Burglary","Offences",399.655234862054,0.111,6,4.4,7.2
"AUT",2013,"Austria","Smuggling of migrants","Offences",22.7179878458945,0.086,6,4.4,7.2
"AUT",2018,"Austria","Fraud","Offences",227.074941582974,0.061,6,4.4,7.2
"AUT",2010,"Austria","Robbery","Violent offences",25.8674585111064,0.111,6,4.4,7.2
"AUT",2019,"Austria","Theft: of a motorized vehicle","Offences",23.491961019472,0.054,6,4.4,7.2
"AUT",2018,"Austria","Relationship to perpetrator is not known","Victims of serious assault",0.351843015748771,0.061,6,4.4,7.2
"AUT",2019,"Austria","Sexual Exploitation","Violent offences",11.149235520892,0.054,6,4.4,7.2
"AUT",2019,"Austria","Kidnapping","Violent offences",0.0359846224450299,0.054,6,4.4,7.2
"AUT",2018,"Austria","Robbery","Violent offences",14.3709965935314,0.061,6,4.4,7.2
"AUT",2019,"Austria","Fraud: Cyber-related (Cy)","Offences",33.2078090796301,0.054,6,4.4,7.2
"AUT",2010,"Austria","Kidnapping","Violent offences",0.0540155746192374,0.111,6,4.4,7.2
"AUT",2013,"Austria","Robbery","Violent offences",22.4239621184056,0.086,6,4.4,7.2
"AUT",2013,"Austria","Kidnapping","Violent offences",0.0240021002098342,0.086,6,4.4,7.2
"AUT",2019,"Austria","Corruption: Other acts of corruption","Offences",18.7120036714155,0.054,6,4.4,7.2
"AUT",2019,"Austria","Perpetrator unknown to the victim","Victims of sexual violence",3.38883791344795,0.054,6,4.4,7.2
"AUT",2018,"Austria","Acts intended to induce fear or emotional distress: Cyber-related","Violent offences",1.84735682420657,0.061,6,4.4,7.2
"AUT",2010,"Austria","Serious assault","Violent offences",21.6422402299718,0.111,6,4.4,7.2
"AUT",2018,"Austria","Acts intended to induce fear or emotional distress","Violent offences",12.1397734161875,0.061,6,4.4,7.2
"AUT",2009,"Austria","Sexual violence: Rape","Violent offences",4.67559273996259,0.113,6,4.4,7.2
"AUT",2019,"Austria","Corruption","Offences",18.9399062802084,0.054,6,4.4,7.2
"AUT",2009,"Austria","Theft: of a motorized vehicle","Offences",55.752992248153,0.113,6,4.4,7.2
"AUT",2019,"Austria","Sexual violence: Sexual assault","Violent offences",14.1539514950253,0.054,6,4.4,7.2
"AUT",2013,"Austria","Corruption","Offences",20.635805652936,0.086,6,4.4,7.2
"AUT",2013,"Austria","Serious assault","Violent offences",19.9637468471793,0.086,6,4.4,7.2
"AUT",2018,"Austria","Acts involving the movement of dumping of waste","Acts against the environment",0.0959665882680065,0.061,6,4.4,7.2
"AUT",2019,"Austria","Serious assault","Violent offences",23.0001711794236,0.054,6,4.4,7.2
"AUT",2010,"Austria","Theft","Offences",935.411712568851,0.111,6,4.4,7.2
"AUT",2018,"Austria","Kidnapping","Violent offences",0.0299895588322692,0.061,6,4.4,7.2
"AUT",2019,"Austria","Other Perpetrator known to the victim","Victims of sexual violence",6.47786459602982,0.054,6,4.4,7.2
"AUT",2019,"Austria","Intimate partner or family member","Victims of serious assault",1.20961644640546,0.054,6,4.4,7.2
"AUT",2019,"Austria","Child pornography","Offences of sexual nature",10.0816917216756,0.054,6,4.4,7.2
"AUT",2018,"Austria","Child pornography","Offences of sexual nature",7.02955259080348,0.061,6,4.4,7.2
"AUT",2019,"Austria","Robbery","Violent offences",15.7612646308875,0.054,6,4.4,7.2
"BEL",2010,"Belgium","Serious assault","Violent offences",353.242686732034,0.092,5,4.6,6.1
"BEL",2010,"Belgium","Burglary","Offences",415.193489465858,0.092,5,4.6,6.1
"BEL",2017,"Belgium","Sexual violence","Violent offences",39.2079732055171,0.057,5,4.6,6.1
"BEL",2004,"Belgium","Theft: of a motorized vehicle","Offences",135.99858483918,0.105,5,4.6,6.1
"BEL",2005,"Belgium","Serious assault","Violent offences",306.372731517578,0.103,5,4.6,6.1
"BEL",2017,"Belgium","Acts that result in the depletion of degradation of natural resources","Acts against the environment",0.681167011907519,0.057,5,4.6,6.1
"BEL",2005,"Belgium","Theft","Offences",987.824613133492,0.103,5,4.6,6.1
"BEL",2017,"Belgium","Unlawful interference with a computer system or computer data","Offences",5.98064636458565,0.057,5,4.6,6.1
"BEL",2010,"Belgium","Theft","Offences",1037.38179645378,0.092,5,4.6,6.1
"BEL",2005,"Belgium","Kidnapping","Violent offences",4.17628141245485,0.103,5,4.6,6.1
"BEL",2004,"Belgium","Kidnapping","Violent offences",4.84459453429624,0.105,5,4.6,6.1
"BEL",2005,"Belgium","Theft: of a motorized vehicle","Offences",121.639308560636,0.103,5,4.6,6.1
"BEL",2017,"Belgium","Acts involving the movement of dumping of waste","Acts against the environment",8.22395639047759,0.057,5,4.6,6.1
"BEL",2004,"Belgium","Serious assault","Violent offences",294.543167318392,0.105,5,4.6,6.1
"BEL",2017,"Belgium","Corruption","Offences",20.8709572448989,0.057,5,4.6,6.1
"BEL",2008,"Belgium","Kidnapping","Violent offences",4.6025225917337,0.1,5,4.6,6.1
"BEL",2010,"Belgium","Theft: of a motorized vehicle","Offences",90.1800531690479,0.092,5,4.6,6.1
"BEL",2015,"Belgium","Acts intended to induce fear or emotional distress: Cyber-related","Violent offences",37.2590711609651,0.063,5,4.6,6.1
"BEL",2005,"Belgium","Sexual violence","Violent offences",27.4798408064441,0.103,5,4.6,6.1
"BEL",2017,"Belgium","Corruption: Other acts of corruption","Offences",20.4168459036213,0.057,5,4.6,6.1
"BEL",2015,"Belgium","Theft","Offences",1121.10110839789,0.063,5,4.6,6.1
"BEL",2010,"Belgium","Robbery","Violent offences",108.374154873731,0.092,5,4.6,6.1
"BEL",2017,"Belgium","Sexual Exploitation","Violent offences",12.9467143397024,0.057,5,4.6,6.1
"BEL",2009,"Belgium","Theft","Offences",1034.56963271676,0.096,5,4.6,6.1
"BEL",2017,"Belgium","Money laundering","Offences",4.1097076385225,0.057,5,4.6,6.1
"BEL",2004,"Belgium","Sexual violence: Rape","Violent offences",13.3794430665462,0.105,5,4.6,6.1
"BEL",2017,"Belgium","Smuggling of migrants","Offences",2.17065221128571,0.057,5,4.6,6.1
"BEL",2015,"Belgium","Acts that cause environmental pollution or degradation","Acts against the environment",5.13197835347331,0.063,5,4.6,6.1
"BEL",2017,"Belgium","Acts intended to induce fear or emotional distress","Violent offences",96.2716043498781,0.057,5,4.6,6.1
"BEL",2017,"Belgium","Sexual violence: Rape","Violent offences",16.9247296892607,0.057,5,4.6,6.1
"BEL",2015,"Belgium","Fraud","Offences",242.919697496122,0.063,5,4.6,6.1
"BEL",2015,"Belgium","Sexual violence: Rape","Violent offences",14.6738248319158,0.063,5,4.6,6.1
"BEL",2005,"Belgium","Burglary","Offences",392.67042903972,0.103,5,4.6,6.1
"BEL",2005,"Belgium","Sexual violence: Rape","Violent offences",13.7649144704406,0.103,5,4.6,6.1
"BEL",2010,"Belgium","Kidnapping","Violent offences",5.09707418547264,0.092,5,4.6,6.1
"BEL",2010,"Belgium","Sexual violence: Rape","Violent offences",15.0277374380702,0.092,5,4.6,6.1
"BEL",2015,"Belgium","Child pornography: Cyber-related","Offences of sexual nature",0.0317910163490692,0.063,5,4.6,6.1
"BEL",2006,"Belgium","Theft","Offences",999.384951654516,0.102,5,4.6,6.1
"BEL",2006,"Belgium","Kidnapping","Violent offences",4.15783691595033,0.102,5,4.6,6.1
"BEL",2006,"Belgium","Sexual violence","Violent offences",29.5001937249638,0.102,5,4.6,6.1
"BEL",2019,"Belgium","Money laundering","Offences",10.3164815970333,0.048,5,4.6,6.1
"BEL",2019,"Belgium","Corruption: Other acts of corruption","Offences",21.1324407361997,0.048,5,4.6,6.1
"BEL",2007,"Belgium","Kidnapping","Violent offences",4.35293607532665,0.101,5,4.6,6.1
"BEL",2007,"Belgium","Theft: of a motorized vehicle","Offences",113.067287367925,0.101,5,4.6,6.1
"BEL",2007,"Belgium","Theft","Offences",986.230822638511,0.101,5,4.6,6.1
"BEL",2006,"Belgium","Serious assault","Violent offences",322.11194275836,0.102,5,4.6,6.1
"BEL",2010,"Belgium","Sexual violence","Violent offences",32.2224128320044,0.092,5,4.6,6.1
"BEL",2006,"Belgium","Sexual violence: Rape","Violent offences",14.6183184247009,0.102,5,4.6,6.1
"BEL",2006,"Belgium","Theft: of a motorized vehicle","Offences",121.536072299263,0.102,5,4.6,6.1
"BEL",2008,"Belgium","Sexual violence","Violent offences",29.9232120327197,0.1,5,4.6,6.1
"BEL",2008,"Belgium","Sexual violence: Rape","Violent offences",14.679911642522,0.1,5,4.6,6.1
"BEL",2016,"Belgium","Robbery","Violent offences",84.8095296829043,0.06,5,4.6,6.1
"BEL",2008,"Belgium","Serious assault","Violent offences",346.729426520753,0.1,5,4.6,6.1
"BEL",2006,"Belgium","Burglary","Offences",423.731294618082,0.102,5,4.6,6.1
"BEL",2007,"Belgium","Burglary","Offences",420.62630309522,0.101,5,4.6,6.1
"BEL",2019,"Belgium","Burglary","Offences",294.768941828851,0.048,5,4.6,6.1
"BEL",2019,"Belgium","Sexual violence: Sexual assault","Violent offences",23.4118746101984,0.048,5,4.6,6.1
"BEL",2019,"Belgium","Corruption: Bribery","Offences",0.426826263256136,0.048,5,4.6,6.1
"BEL",2015,"Belgium","Kidnapping","Violent offences",5.31818287781901,0.063,5,4.6,6.1
"BEL",2015,"Belgium","Corruption: Bribery","Offences",0.408741638771175,0.063,5,4.6,6.1
"BEL",2010,"Belgium","Sexual violence: Sexual assault","Violent offences",17.1946753939342,0.092,5,4.6,6.1
"BEL",2015,"Belgium","Smuggling of migrants","Offences",1.44876203076151,0.063,5,4.6,6.1
"BEL",2019,"Belgium","Theft: of a motorized vehicle","Offences",57.1674750471147,0.048,5,4.6,6.1
"BEL",2019,"Belgium","Sexual Exploitation","Violent offences",16.6416835621214,0.048,5,4.6,6.1
"BEL",2019,"Belgium","Sexual violence: Rape","Violent offences",17.8495110730398,0.048,5,4.6,6.1
"BEL",2019,"Belgium","Corruption","Offences",21.5592669994738,0.048,5,4.6,6.1
"BEL",2019,"Belgium","Smuggling of migrants","Offences",2.20224189021325,0.048,5,4.6,6.1
"BEL",2013,"Belgium","Sexual violence: Sexual assault","Violent offences",17.3188465599681,0.075,5,4.6,6.1
"BEL",2007,"Belgium","Sexual violence: Rape","Violent offences",14.9490184632894,0.101,5,4.6,6.1
"BEL",2016,"Belgium","Corruption: Other acts of corruption","Offences",22.9473924223629,0.06,5,4.6,6.1
"BEL",2016,"Belgium","Trade or possession of protected or prohibited species of faune and flora","Acts against the environment",0.626704958299916,0.06,5,4.6,6.1
"BEL",2020,"Belgium","Theft","Offences",707.233832430054,0.048,5,4.6,6.1
"BEL",2017,"Belgium","Fraud","Offences",263.361872371236,0.057,5,4.6,6.1
"BEL",2007,"Belgium","Serious assault","Violent offences",337.552471920689,0.101,5,4.6,6.1
"BEL",2008,"Belgium","Burglary","Offences",424.190835865836,0.1,5,4.6,6.1
"BEL",2011,"Belgium","Serious assault","Violent offences",357.854276976306,0.09,5,4.6,6.1
"BEL",2011,"Belgium","Sexual violence: Rape","Violent offences",15.4310972465664,0.09,5,4.6,6.1
"BEL",2016,"Belgium","Acts intended to induce fear or emotional distress","Violent offences",97.0166523491816,0.06,5,4.6,6.1
"BEL",2016,"Belgium","Sexual violence","Violent offences",35.2317178731264,0.06,5,4.6,6.1
"BEL",2016,"Belgium","Sexual Exploitation","Violent offences",11.2761479091166,0.06,5,4.6,6.1
"BEL",2016,"Belgium","Acts involving the movement of dumping of waste","Acts against the environment",8.64671188844048,0.06,5,4.6,6.1
"BEL",2014,"Belgium","Sexual Exploitation","Violent offences",6.59016752790059,0.068,5,4.6,6.1
"BEL",2014,"Belgium","Trade or possession of protected or prohibited species of faune and flora","Acts against the environment",0.676729815065042,0.068,5,4.6,6.1
"BEL",2015,"Belgium","Corruption: Other acts of corruption","Offences",27.5310201582219,0.063,5,4.6,6.1
"BEL",2016,"Belgium","Smuggling of migrants","Offences",1.87103219434494,0.06,5,4.6,6.1
"BEL",2007,"Belgium","Sexual violence","Violent offences",29.8026176597642,0.101,5,4.6,6.1
"BEL",2020,"Belgium","Theft: of a motorized vehicle","Offences",41.2507663561369,0.048,5,4.6,6.1
"BEL",2020,"Belgium","Corruption","Offences",19.1792225743797,0.048,5,4.6,6.1
"BEL",2016,"Belgium","Acts intended to induce fear or emotional distress: Cyber-related","Violent offences",35.8311747897619,0.06,5,4.6,6.1
"BEL",2016,"Belgium","Fraud","Offences",252.484895409912,0.06,5,4.6,6.1
"BEL",2016,"Belgium","Corruption","Offences",23.3697370682111,0.06,5,4.6,6.1
"BEL",2018,"Belgium","Theft","Offences",1007.87525685761,0.053,5,4.6,6.1
"BEL",2016,"Belgium","Burglary","Offences",358.511566869681,0.06,5,4.6,6.1
"BEL",2008,"Belgium","Theft: of a motorized vehicle","Offences",105.876193440277,0.1,5,4.6,6.1
"BEL",2016,"Belgium","Sexual violence: Sexual assault","Violent offences",19.7775369086621,0.06,5,4.6,6.1
"BEL",2016,"Belgium","Acts that cause environmental pollution or degradation","Acts against the environment",4.64579110391601,0.06,5,4.6,6.1
"BEL",2020,"Belgium","Sexual violence: Sexual assault","Violent offences",23.238461443133,0.048,5,4.6,6.1
"BEL",2015,"Belgium","Robbery","Violent offences",92.0940327891627,0.063,5,4.6,6.1
"BEL",2015,"Belgium","Sexual violence: Sexual assault","Violent offences",16.6085352554603,0.063,5,4.6,6.1
"BEL",2016,"Belgium","Unlawful interference with a computer system or computer data","Offences",5.72208874971054,0.06,5,4.6,6.1
"BEL",2016,"Belgium","Kidnapping","Violent offences",5.45414967333013,0.06,5,4.6,6.1
"BEL",2003,"Belgium","Sexual violence","Violent offences",25.2923664565516,0.109,5,4.6,6.1
"BEL",2015,"Belgium","Sexual violence","Violent offences",31.2823600873761,0.063,5,4.6,6.1
"BEL",2003,"Belgium","Serious assault","Violent offences",281.59743634876,0.109,5,4.6,6.1
"BEL",2004,"Belgium","Theft","Offences",990.496894520467,0.105,5,4.6,6.1
"BEL",2004,"Belgium","Burglary","Offences",393.557408517492,0.105,5,4.6,6.1
"BEL",2015,"Belgium","Acts involving the movement of dumping of waste","Acts against the environment",8.73344634841557,0.063,5,4.6,6.1
"BEL",2017,"Belgium","Theft: of a motorized vehicle","Offences",71.9539420246743,0.057,5,4.6,6.1
"BEL",2017,"Belgium","Kidnapping","Violent offences",5.31310269289485,0.057,5,4.6,6.1
"BEL",2017,"Belgium","Acts that cause environmental pollution or degradation","Acts against the environment",4.227776587252,0.057,5,4.6,6.1
"BEL",2020,"Belgium","Sexual Exploitation","Violent offences",13.8849580096016,0.048,5,4.6,6.1
"BEL",2020,"Belgium","Burglary","Offences",214.640201121246,0.048,5,4.6,6.1
"BEL",2014,"Belgium","Child pornography","Offences of sexual nature",5.32754411456737,0.068,5,4.6,6.1
"BEL",2014,"Belgium","Theft","Offences",946.708676788514,0.068,5,4.6,6.1
"BEL",2014,"Belgium","Smuggling of migrants","Offences",1.17178719655437,0.068,5,4.6,6.1
"BEL",2017,"Belgium","Burglary","Offences",341.26921408,0.057,5,4.6,6.1
"BEL",2017,"Belgium","Sexual violence: Sexual assault","Violent offences",22.2832435162563,0.057,5,4.6,6.1
"BEL",2017,"Belgium","Trade or possession of protected or prohibited species of faune and flora","Acts against the environment",0.699331465561327,0.057,5,4.6,6.1
"BEL",2017,"Belgium","Unlawful access to a computer system","Offences",11.6615792438902,0.057,5,4.6,6.1
"BEL",2017,"Belgium","Corruption: Bribery","Offences",0.45411134127318,0.057,5,4.6,6.1
"BEL",2016,"Belgium","Sexual violence: Rape","Violent offences",15.4541809644644,0.06,5,4.6,6.1
"BEL",2016,"Belgium","Child pornography","Offences of sexual nature",5.79020885384911,0.06,5,4.6,6.1
